Id,SalePrice
1745,233991.08
1746,189402.34
1747,218543.95
1748,242015.3
1749,156096.94
1750,125160.875
1751,250993.1
1752,122407.36
1753,132474.66
1754,204043.67
1755,160103.02
1756,125048.59
1757,119919.94
1758,141066.73
1759,157270.25
1760,167605.5
1761,142163.34
1762,181472.33
1763,173474.55
1764,129392.195
1765,143309.11
1766,167315.83
1767,220428.44
1768,147354.38
1769,170371.81
1770,139365.77
1771,121813.46
1772,142516.95
1773,130385.055
1774,117192.43
1775,142061.7
1776,122667.75
1777,108026.65
1778,135460.88
1779,111337.78
1780,177117.12
1781,135126.73
1782,84808.96
1783,144434.22
1784,101113.74
1785,117765.72
1786,148762.83
1787,176376.47
1788,43669.41
1789,99961.65
1790,87930.35
1791,189663.05
1792,152561.2
1793,119074.04
1794,145413.73
1795,134583.17
1796,125466.66
1797,124477.97
1798,129659.07
1799,118759.6
1800,133833.7
1801,129685.92
1802,137950.19
1803,146463.23
1804,133463.95
1805,138526.38
1806,115929.71
1807,118818.75
1808,119306.76
1809,112998.586
1810,146130.88
1811,114584.3
1812,109045.32
1813,123071.195
1814,100173.77
1815,52864.746
1816,99771.336
1817,112898.51
1818,140929.62
1819,124463.69
1820,41422.895
1821,102055.2
1822,154860.64
1823,28015.13
1824,131634.14
1825,130607.71
1826,105157.11
1827,105610.516
1828,137692.67
1829,124611.02
1830,134005.62
1831,137586.69
1832,86828.25
1833,130699.59
1834,117523.875
1835,141886.67
1836,124069.74
1837,82831.21
1838,121866.78
1839,87527.99
1840,171735.73
1841,146381.02
1842,68280.17
1843,135248.05
1844,145395.47
1845,138920.86
1846,143437.06
1847,165304.47
1848,54921.863
1849,111859.89
1850,119023.52
1851,150434.19
1852,135218.2
1853,143679.08
1854,173747.97
1855,134613.33
1856,233257.72
1857,147312.86
1858,147883.94
1859,115455.59
1860,152468.6
1861,113042.55
1862,278615.25
1863,279703.8
1864,279703.8
1865,350629.56
1866,363604.2
1867,231188.75
1868,300846.72
1869,206957.78
1870,227444.61
1871,233190.14
1872,160874.11
1873,259991.39
1874,137258.05
1875,183655.72
1876,195391.84
1877,206072.58
1878,203822.4
1879,130484.95
1880,130476.914
1881,225644.17
1882,237725.1
1883,194349.45
1884,213416.27
1885,248660.48
1886,302157.2
1887,196413.97
1888,260745.4
1889,152938.81
1890,131302.14
1891,143080.92
1892,95782.23
1893,119741.914
1894,120592.664
1895,128663.32
1896,121502.66
1897,112248.91
1898,108412.59
1899,156801.5
1900,148668.6
1901,165820.42
1902,148063.47
1903,231668.95
1904,146119.64
1905,207693.7
1906,167576.08
1907,205936.53
1908,112633.77
1909,122699.984
1910,122042.03
1911,217679.86
1912,322496.34
1913,155768.97
1914,43346.86
1915,311419.66
1916,67294.58
1917,251274.72
1918,134916.81
1919,172657.06
1920,143351.19
1921,420397.38
1922,323289.0
1923,214840.66
1924,243953.64
1925,194263.4
1926,369349.3
1927,135719.23
1928,151277.28
1929,128010.1
1930,130419.375
1931,143996.06
1932,146065.47
1933,184830.08
1934,180296.23
1935,166190.03
1936,183872.83
1937,184911.84
1938,184970.58
1939,264646.9
1940,175435.84
1941,179686.39
1942,192671.55
1943,194371.62
1944,354871.06
1945,376591.97
1946,153230.86
1947,383518.38
1948,173486.31
1949,267451.44
1950,175110.12
1951,237994.23
1952,233525.45
1953,160207.05
1954,174592.0
1955,135748.23
1956,285981.5
1957,157001.92
1958,287134.03
1959,136680.03
1960,123876.11
1961,121589.664
1962,97192.805
1963,100282.664
1964,110987.61
1965,144587.12
1966,150202.39
1967,307432.72
1968,435326.2
1969,393914.66
1970,426820.53
1971,485976.38
1972,373705.0
1973,258162.2
1974,319719.72
1975,490803.0
1976,259771.25
1977,378079.22
1978,382722.3
1979,360341.72
1980,200570.28
1981,346547.0
1982,228402.7
1983,212566.0
1984,164658.62
1985,208924.06
1986,199089.02
1987,179108.72
1988,174049.17
1989,189306.48
1990,211027.5
1991,238218.02
1992,203091.56
1993,171920.33
1994,225174.1
1995,186381.03
1996,243368.17
1997,308511.8
1998,348376.97
1999,255828.75
2000,317691.75
2001,250687.81
2002,238086.72
2003,252461.77
2004,259106.11
2005,219912.66
2006,234368.98
2007,237876.94
2008,215582.03
2009,202395.45
2010,192003.77
2011,142004.67
2012,167205.05
2013,180225.31
2014,192689.64
2015,203207.16
2016,198647.94
2017,196760.36
2018,133102.38
2019,133570.69
2020,110222.164
2021,115065.9
2022,178107.44
2023,148441.98
2024,242680.64
2025,344748.5
2026,179989.64
2027,149333.77
2028,146998.52
2029,170525.98
2030,291607.28
2031,226316.25
2032,251972.25
2033,250686.72
2034,167400.36
2035,205738.94
2036,184538.14
2037,182821.64
2038,264370.38
2039,238421.48
2040,352326.75
2041,301695.1
2042,200724.03
2043,164870.5
2044,167696.89
2045,233760.73
2046,133506.88
2047,142937.72
2048,142814.0
2049,130560.45
2050,179762.16
2051,114048.5
2052,138716.45
2053,146576.4
2054,88468.79
2055,158826.5
2056,145536.42
2057,117181.695
2058,231372.0
2059,131135.22
2060,175692.47
2061,172090.52
2062,130602.805
2063,111352.25
2064,142429.38
2065,120184.41
2066,157419.88
2067,109072.266
2068,128380.086
2069,86658.52
2070,119824.01
2071,99321.44
2072,126060.66
2073,133752.17
2074,182045.45
2075,146095.52
2076,113494.07
2077,150807.94
2078,132758.72
2079,139784.73
2080,121104.875
2081,124067.61
2082,128509.08
2083,141038.48
2084,111331.78
2085,124591.164
2086,97304.42
2087,120316.82
2088,97211.234
2089,81643.0
2090,128160.69
2091,125672.96
2092,122829.99
2093,134214.31
2094,119377.26
2095,145835.08
2096,77446.48
2097,97511.41
2098,140851.81
2099,64561.984
2100,95447.65
2101,137560.19
2102,128067.06
2103,101769.24
2104,117667.79
2105,123275.89
2106,73357.52
2107,245895.4
2108,120093.234
2109,112543.47
2110,127391.945
2111,139759.25
2112,148641.3
2113,126318.97
2114,109303.47
2115,166746.0
2116,124039.83
2117,145610.92
2118,123172.734
2119,103181.32
2120,124627.48
2121,90136.89
2122,112797.914
2123,78875.2
2124,168802.16
2125,119829.42
2126,158034.36
2127,151339.88
2128,121954.36
2129,103432.58
2130,129264.016
2131,154891.9
2132,124770.5
2133,117371.195
2134,112867.07
2135,100369.1
2136,74541.17
2137,120865.43
2138,136422.03
2139,158840.66
2140,144917.66
2141,146771.39
2142,132361.36
2143,147040.67
2144,113023.266
2145,144936.61
2146,165701.69
2147,113348.99
2148,134568.89
2149,139933.8
2150,236819.84
2151,121875.15
2152,203349.34
2153,185430.56
2154,109972.71
2155,133703.92
2156,256772.4
2157,223560.48
2158,243275.66
2159,202782.08
2160,169725.88
2161,241627.5
2162,347580.03
2163,363559.1
2164,249074.2
2165,189519.38
2166,149589.34
2167,220312.12
2168,209686.38
2169,191292.27
2170,225094.73
2171,148005.03
2172,138753.22
2173,163521.23
2174,237216.69
2175,266866.34
2176,310521.66
2177,253655.06
2178,201845.05
2179,142236.52
2180,174557.17
2181,195073.58
2182,222405.72
2183,201011.64
2184,126369.016
2185,104459.57
2186,149032.95
2187,160379.52
2188,165469.4
2189,256651.19
2190,81005.18
2191,72345.95
2192,85421.0
2193,109695.97
2194,100331.4
2195,106794.79
2196,105732.65
2197,118545.11
2198,157461.9
2199,181150.4
2200,143540.06
2201,145505.33
2202,214007.78
2203,153844.97
2204,197665.66
2205,128525.305
2206,150127.22
2207,191262.45
2208,244714.5
2209,209585.9
2210,124029.83
2211,110039.59
2212,109256.516
2213,113409.88
2214,123168.625
2215,108491.22
2216,147950.95
2217,85843.7
2218,59311.54
2219,69003.46
2220,65778.72
2221,316568.2
2222,241422.83
2223,283841.0
2224,220762.7
2225,118753.02
2226,182267.89
2227,205073.67
2228,279351.25
2229,238759.45
2230,154507.08
2231,204785.02
2232,173432.98
2233,171297.84
2234,242483.81
2235,205812.31
2236,281177.78
2237,355274.3
2238,204001.16
2239,100710.625
2240,159354.62
2241,150504.48
2242,126074.375
2243,118998.02
2244,104186.4
2245,99842.88
2246,142583.11
2247,107603.836
2248,129439.98
2249,126414.05
2250,136842.08
2251,123493.414
2252,170003.78
2253,150443.22
2254,166273.83
2255,190374.39
2256,179086.22
2257,207272.03
2258,162584.53
2259,177124.08
2260,154121.47
2261,184319.12
2262,186998.8
2263,358389.2
2264,470798.94
2265,142837.55
2266,337685.12
2267,359885.44
2268,401413.44
2269,147695.58
2270,184838.14
2271,238461.6
2272,195234.75
2273,164839.64
2274,174817.83
2275,173501.83
2276,192333.84
2277,169743.38
2278,155643.4
2279,136865.64
2280,133054.72
2281,170177.45
2282,188811.38
2283,105169.43
2284,109444.75
2285,145185.27
2286,127397.516
2287,363487.25
2288,257946.77
2289,402128.94
2290,477986.47
2291,327011.44
2292,441829.9
2293,458876.62
2294,428581.1
2295,449037.34
2296,310353.53
2297,326574.7
2298,332058.28
2299,389932.66
2300,333289.53
2301,249156.06
2302,234245.86
2303,267347.1
2304,236307.97
2305,183975.16
2306,183903.19
2307,194254.28
2308,224250.75
2309,290148.22
2310,211519.08
2311,195205.64
2312,170329.98
2313,174209.25
2314,174764.69
2315,172179.34
2316,183981.81
2317,188707.5
2318,176126.3
2319,177109.1
2320,182860.45
2321,229841.8
2322,171003.03
2323,178314.47
2324,177895.45
2325,216574.95
2326,171129.5
2327,204406.16
2328,219740.94
2329,189364.9
2330,174513.45
2331,373595.25
2332,390426.88
2333,344909.6
2334,258752.05
2335,285728.72
2336,336845.5
2337,217689.94
2338,278695.47
2339,217168.05
2340,382137.47
2341,218234.1
2342,249280.47
2343,227642.86
2344,229146.95
2345,237902.14
2346,216217.23
2347,206124.69
2348,226338.03
2349,167678.45
2350,291481.72
2351,254356.28
2352,253735.92
2353,231192.77
2354,131980.05
2355,150300.77
2356,152481.62
2357,200221.27
2358,203616.5
2359,133521.55
2360,114237.97
2361,142092.8
2362,284284.44
2363,145659.16
2364,151859.0
2365,224719.16
2366,190480.42
2367,229772.23
2368,212105.75
2369,222494.08
2370,171784.16
2371,170100.56
2372,204464.75
2373,277047.16
2374,306607.3
2375,271272.5
2376,241106.81
2377,331335.66
2378,147099.34
2379,173857.66
2380,142231.69
2381,159394.38
2382,186812.06
2383,213808.95
2384,251224.56
2385,163067.22
2386,134993.05
2387,140857.36
2388,86732.66
2389,118018.21
2390,145568.36
2391,147590.16
2392,116789.14
2393,163452.14
2394,149525.69
2395,205696.02
2396,149196.77
2397,217730.27
2398,128406.67
2399,57575.645
2400,56044.03
2401,111909.21
2402,142908.08
2403,137494.36
2404,148279.47
2405,163884.52
2406,139020.98
2407,128039.586
2408,146873.11
2409,123268.375
2410,169848.16
2411,116295.695
2412,166109.66
2413,130781.555
2414,138016.4
2415,129568.46
2416,134682.33
2417,133505.31
2418,130389.43
2419,128440.92
2420,121151.36
2421,151348.52
2422,106550.41
2423,127226.3
2424,157776.28
2425,217329.5
2426,129290.97
2427,139172.8
2428,170755.44
2429,122823.54
2430,129792.46
2431,107393.1
2432,149125.56
2433,145863.7
2434,138326.3
2435,154238.06
2436,113981.695
2437,109200.82
2438,127272.336
2439,113753.03
2440,117730.59
2441,81591.445
2442,90884.0
2443,119510.266
2444,131501.6
2445,88499.06
2446,132903.11
2447,171323.86
2448,127017.09
2449,121737.19
2450,149641.27
2451,125100.195
2452,216436.3
2453,95466.484
2454,118747.38
2455,108618.414
2456,133045.11
2457,118931.12
2458,114775.33
2459,110889.21
2460,136568.67
2461,124604.64
2462,137572.66
2463,127988.39
2464,166415.16
2465,145279.88
2466,118069.805
2467,137388.1
2468,76688.44
2469,87299.28
2470,179075.12
2471,198075.16
2472,163679.47
2473,113177.82
2474,91097.48
2475,252459.69
2476,118234.56
2477,131102.27
2478,148145.06
2479,93830.43
2480,140262.2
2481,113899.914
2482,131828.8
2483,115209.29
2484,123773.766
2485,129179.07
2486,155845.6
2487,173384.19
2488,153169.67
2489,149670.56
2490,140328.28
2491,91421.72
2492,170632.58
2493,138129.44
2494,148599.56
2495,92682.375
2496,241558.03
2497,160977.27
2498,104663.5
2499,90980.31
2500,135068.27
2501,142150.72
2502,140094.58
2503,104856.44
2504,179876.52
2505,215963.86
2506,246811.16
2507,326142.72
2508,246514.06
2509,215560.39
2510,225634.75
2511,179667.88
2512,215489.78
2513,220219.95
2514,222385.06
2515,148118.84
2516,160723.16
2517,142688.27
2518,142890.19
2519,233763.2
2520,206451.6
2521,185115.69
2522,216817.25
2523,113878.78
2524,133793.55
2525,141058.34
2526,146535.02
2527,103817.47
2528,127195.21
2529,141943.02
2530,117625.125
2531,262840.3
2532,224768.1
2533,195003.52
2534,234796.39
2535,317846.75
2536,217088.69
2537,221460.25
2538,181636.94
2539,186553.06
2540,177146.25
2541,180076.28
2542,162351.88
2543,126020.984
2544,127829.45
2545,138147.39
2546,141522.62
2547,140368.08
2548,159787.14
2549,155628.2
2550,396137.0
2551,143223.67
2552,126142.875
2553,66142.15
2554,123681.516
2555,112130.266
2556,95185.49
2557,92114.625
2558,157926.77
2559,128223.78
2560,145749.27
2561,143499.5
2562,131848.2
2563,145668.45
2564,187680.47
2565,128069.33
2566,191967.73
2567,125680.54
2568,205642.7
2569,193844.5
2570,116223.89
2571,191517.61
2572,171551.64
2573,232260.11
2574,218975.2
2575,133453.2
2576,118538.75
2577,173659.53
2578,83244.01
2579,66014.17
2580,115718.91
2581,104096.29
2582,109215.44
2583,268064.1
2584,168828.52
2585,187502.2
2586,221658.83
2587,193923.06
2588,147483.88
2589,144566.11
2590,203394.0
2591,220005.64
2592,221351.34
2593,261693.16
2594,188748.1
2595,217676.31
2596,319052.1
2597,176089.7
2598,296197.47
2599,331183.78
2600,176460.69
2601,143920.31
2602,76949.07
2603,95061.27
2604,86048.68
2605,72686.7
2606,147506.72
2607,184438.0
2608,194917.45
2609,165709.05
2610,116420.75
2611,114280.72
2612,151919.02
2613,140310.12
2614,131146.28
2615,153702.42
2616,134734.62
2617,175601.89
2618,231306.66
2619,196628.31
2620,180649.08
2621,179203.34
2622,192648.67
2623,254218.45
2624,317322.12
2625,299663.5
2626,173847.12
2627,174254.67
2628,467239.2
2629,508165.8
2630,345186.53
2631,472825.94
2632,456463.3
2633,360428.12
2634,401726.9
2635,157896.38
2636,183929.75
2637,187055.11
2638,255967.47
2639,192866.64
2640,162309.4
2641,101679.5
2642,195406.34
2643,107062.09
2644,128284.305
2645,104134.72
2646,98997.3
2647,99168.625
2648,143996.02
2649,151635.42
2650,150105.83
2651,147866.42
2652,424229.4
2653,255529.48
2654,254281.45
2655,344507.94
2656,280207.56
2657,348578.8
2658,303222.38
2659,303593.2
2660,369615.75
2661,332348.88
2662,317539.75
2663,268792.38
2664,282951.56
2665,320362.53
2666,304440.97
2667,163646.83
2668,175290.4
2669,187566.31
2670,273245.25
2671,185750.17
2672,190082.95
2673,203193.12
2674,196509.83
2675,170118.84
2676,182321.61
2677,195168.02
2678,258071.33
2679,269109.97
2680,267345.62
2681,411325.1
2682,332963.03
2683,490075.0
2684,338150.7
2685,329654.03
2686,255978.11
2687,305581.38
2688,225648.28
2689,219068.81
2690,430368.0
2691,193814.2
2692,135069.9
2693,203460.61
2694,128568.26
2695,192668.89
2696,177978.86
2697,188596.36
2698,188767.61
2699,184212.39
2700,166307.95
2701,147384.75
2702,114484.74
2703,123668.13
2704,143849.72
2705,124907.555
2706,123886.625
2707,135492.12
2708,140026.03
2709,115001.164
2710,123256.47
2711,252071.7
2712,398376.62
2713,166780.45
2714,149381.0
2715,170878.9
2716,150167.3
2717,178048.48
2718,235498.97
2719,161411.47
2720,162549.92
2721,141351.03
2722,160562.38
2723,137903.44
2724,134689.72
2725,135259.38
2726,148670.27
2727,182187.88
2728,171861.48
2729,155184.19
2730,145986.31
2731,125946.016
2732,135013.0
2733,152305.08
2734,157504.94
2735,139056.08
2736,149168.39
2737,121909.695
2738,134398.69
2739,164758.44
2740,141214.31
2741,150613.42
2742,156763.39
2743,148344.45
2744,155662.34
2745,137272.67
2746,142686.05
2747,135145.47
2748,124910.71
2749,129472.74
2750,135888.72
2751,130951.75
2752,179961.77
2753,145993.38
2754,184302.58
2755,134046.25
2756,101743.43
2757,66588.72
2758,83863.8
2759,160473.89
2760,133639.88
2761,144106.67
2762,136211.55
2763,187335.08
2764,155530.14
2765,297990.97
2766,119990.3
2767,93971.11
2768,135904.2
2769,127534.875
2770,143543.88
2771,112569.73
2772,123045.16
2773,162851.5
2774,138785.92
2775,124595.31
2776,139068.83
2777,153872.05
2778,111942.45
2779,131523.92
2780,98000.195
2781,93051.32
2782,99991.57
2783,105592.19
2784,129361.516
2785,129902.375
2786,67200.68
2787,122093.516
2788,67971.94
2789,196199.06
2790,102887.54
2791,118915.195
2792,32354.15
2793,169657.75
2794,110344.83
2795,127266.484
2796,99827.17
2797,194392.94
2798,106286.83
2799,119148.2
2800,63480.14
2801,110582.73
2802,135931.1
2803,150675.38
2804,136330.05
2805,97561.83
2806,68393.96
2807,148268.5
2808,153831.47
2809,136238.95
2810,140437.62
2811,155478.5
2812,151657.77
2813,144362.55
2814,143507.16
2815,92938.24
2816,226443.12
2817,144678.34
2818,131583.75
2819,163163.22
2820,134374.53
2821,95521.47
2822,196088.27
2823,294893.38
2824,183881.12
2825,146729.72
2826,127401.2
2827,131441.16
2828,230089.55
2829,192169.25
2830,242458.22
2831,177359.12
2832,227261.0
2833,292418.44
2834,224789.5
2835,232696.89
2836,192658.22
2837,154756.12
2838,146574.45
2839,171390.77
2840,194450.16
2841,199651.47
2842,228118.03
2843,152471.08
2844,171887.98
2845,117339.59
2846,214825.25
2847,204988.14
2848,201478.83
2849,199404.66
2850,266837.88
2851,219901.11
2852,219102.58
2853,235179.3
2854,143330.53
2855,200936.83
2856,196322.69
2857,186197.39
2858,187479.52
2859,123325.65
2860,126883.03
2861,124319.24
2862,200462.58
2863,126490.055
2864,265211.4
2865,146829.88
2866,132053.64
2867,95314.29
2868,84935.19
2869,114133.016
2870,125666.375
2871,103839.47
2872,42887.844
2873,110687.02
2874,129641.03
2875,119816.734
2876,168006.8
2877,135474.08
2878,169647.94
2879,126058.7
2880,102102.734
2881,154778.38
2882,178087.86
2883,195825.38
2884,192596.8
2885,217477.12
2886,242768.42
2887,96389.1
2888,133257.0
2889,55121.48
2890,82367.69
2891,139747.2
2892,48061.88
2893,106250.23
2894,49085.574
2895,275651.47
2896,288682.78
2897,214062.02
2898,138601.94
2899,219914.53
2900,168605.1
2901,214319.2
2902,183258.3
2903,336328.38
2904,349743.16
2905,88507.13
2906,200119.69
2907,114922.63
2908,137550.7
2909,140077.64
2910,80131.836
2911,75290.71
2912,146709.56
2913,75422.46
2914,75735.73
2915,80384.3
2916,75635.984
2917,141369.62
2918,121066.945
2919,213940.48
